LAST_UPLOAD_DATE,NEW_LICNO,REFERENCE_NUMBER,SERVICE,NEW_ACCOUNT,LICENSEE,LOCATION,STATION_TYPE,TECHNOLOGY,CELL_ID,PHYSICAL_ID,PROV,LATITUDE,LONGITUDE,SITE_TYPE,STUCT_HT,STRUCTURE_TYPE,LAST_MOD_DATE,RECORD_ID,TRANSMIT_FREQ,RECEIVE_FREQ,TX_MODEL,TX_MFR,TRANSMIT_BW,BW_EMISSION,TX_PWR,TX_ANT_MODEL,TX_ANT_MFR,TX_ANT_HT,TX_ANT_DIRECTIONAL,TX_ANT_AZIM,TX_ANT_ELEV_ANGLE,TX_ANT_GAIN,TX_LINE_LOSS,DEM_GROUND_ELEV_M,SITE_ELEV,ANTENNA_Z_M
2026-05-15,010284875-001,Rogers 2026-05,PCS,7093900102,Rogers Communications Canada Inc.,FAIRVIEW COVE,FX,LTE,302720-23045-00017400598,29.0,NS,44.66259,-63.6211,O,15.0,R,2024-04-01,A1063,1982.5,1902.5,AS1614141,287AB,5.0,5M00V7WEW,47.2,HUA_ASI4516R0V06,HUAWEI,14.6,D,175.0,-7.0,16.9,0.7,24.249984741210938,24.249984741210938,38.84998474121094
2026-05-15,010284875-001,Rogers 2026-05,PCS,7093900102,Rogers Communications Canada Inc.,FAIRVIEW COVE,FX,LTE,302720-23045-00017400599,37.0,NS,44.66259,-63.6211,O,15.0,R,2024-04-01,A1063,1982.5,1902.5,AS1614141,287AB,5.0,5M00V7WEW,47.2,HUA_ASI4516R0V06,HUAWEI,14.6,D,300.0,-9.0,16.8,0.7,24.249984741210938,24.249984741210938,38.84998474121094
2026-05-15,010284875-001,Rogers 2026-05,PCS,7093900102,Rogers Communications Canada Inc.,HALIFAX DOWNTOWN,FX,LTE,302720-23045-00017394709,189.0,NS,44.65835,-63.6032,O,47.0,R,2024-04-01,A0006,1982.5,1902.5,AS1614141,287AB,5.0,5M00V7WEW,47.2,HUA_ASI4516R0V06,HUAWEI,46.3,D,0.0,-7.0,17.1,0.7,54.591896057128906,54.591896057128906,100.8918960571289
2026-05-15,010284875-001,Rogers 2026-05,PCS,7093900102,Rogers Communications Canada Inc.,HALIFAX DOWNTOWN,FX,LTE,302720-23045-00017394710,197.0,NS,44.65835,-63.6032,O,47.0,R,2024-11-22,A0006,1982.5,1902.5,AS1614141,287AB,5.0,5M00V7WEW,47.2,HUA_ASI4516R0V06,HUAWEI,46.3,D,110.0,-9.0,16.9,0.7,54.591896057128906,54.591896057128906,100.8918960571289
2026-05-15,010284875-001,Rogers 2026-05,PCS,7093900102,Rogers Communications Canada Inc.,HALIFAX DOWNTOWN,FX,LTE,302720-23045-00017394711,205.0,NS,44.65835,-63.6032,O,47.0,R,2024-11-22,A0006,1982.5,1902.5,AS1614141,287AB,5.0,5M00V7WEW,47.2,HUA_ASI4516R0V06,HUAWEI,46.3,D,230.0,-8.0,16.9,0.7,54.591896057128906,54.591896057128906,100.8918960571289
2026-05-15,010284875-001,Rogers 2026-05,PCS,7093900102,Rogers Communications Canada Inc.,HALIFAX SHOPPING CENTRE / BAYERS RD.,FX,LTE,302720-23045-00017398293,285.0,NS,44.65384,-63.6227,O,32.0,R,2024-04-01,A0481,1982.5,1902.5,AS1614141,287AB,5.0,5M00V7WEW,47.2,HUA_ASI4516R0V06,HUAWEI,30.0,D,80.0,-12.0,16.9,0.7,21.62029457092285,21.62029457092285,51.62029457092285
2026-05-15,010284875-001,Rogers 2026-05,PCS,7093900102,Rogers Communications Canada Inc.,HALIFAX SHOPPING CENTRE / BAYERS RD.,FX,LTE,302720-23045-00017398294,293.0,NS,44.65384,-63.6227,O,32.0,R,2024-05-14,A0481,1982.5,1902.5,AS1614141,287AB,5.0,5M00V7WEW,47.2,HUA_ASI4516R0V06,HUAWEI,30.0,D,200.0,-12.0,16.9,0.7,21.62029457092285,21.62029457092285,51.62029457092285
2026-05-15,010284875-001,Rogers 2026-05,PCS,7093900102,Rogers Communications Canada Inc.,HALIFAX SHOPPING CENTRE / BAYERS RD.,FX,LTE,302720-23045-00017398295,301.0,NS,44.65384,-63.6227,O,32.0,R,2024-05-14,A0481,1982.5,1902.5,AS1614141,287AB,5.0,5M00V7WEW,47.2,HUA_ASI4516R0V06,HUAWEI,30.0,D,320.0,-10.0,16.8,0.7,21.62029457092285,21.62029457092285,51.62029457092285
2026-05-15,010284875-001,Rogers 2026-05,PCS,7093900102,Rogers Communications Canada Inc.,HALIFAX-QUINPOOL RD.,FX,LTE,302720-23045-00017396245,141.0,NS,44.6471,-63.594,O,35.0,R,2024-07-18,A0387,1982.5,1902.5,AS161636,287AB,5.0,5M00V7WEW,47.2,HUA_ASI4517R6V06,HUAWEI,34.5,D,0.0,-4.0,15.7,0.7,50.700714111328125,50.700714111328125,85.20071411132812
2026-05-15,010284875-001,Rogers 2026-05,PCS,7093900102,Rogers Communications Canada Inc.,HALIFAX-QUINPOOL RD.,FX,LTE,302720-23045-00017396246,149.0,NS,44.6471,-63.594,O,35.0,R,2024-07-18,A0387,1982.5,1902.5,AS161636,287AB,5.0,5M00V7WEW,47.2,HUA_ASI4517R6V06,HUAWEI,34.5,D,120.0,-6.0,15.7,0.7,50.700714111328125,50.700714111328125,85.20071411132812
2026-05-15,010284875-001,Rogers 2026-05,PCS,7093900102,Rogers Communications Canada Inc.,HALIFAX-QUINPOOL RD.,FX,LTE,302720-23045-00017396247,157.0,NS,44.6471,-63.594,O,35.0,R,2024-07-18,A0387,1982.5,1902.5,AS161636,287AB,5.0,5M00V7WEW,47.2,HUA_ASI4517R6V06,HUAWEI,34.5,D,240.0,-7.0,15.7,0.7,50.700714111328125,50.700714111328125,85.20071411132812
2026-05-15,010284875-001,Rogers 2026-05,PCS,7093900102,Rogers Communications Canada Inc.,HOLLIS ST.,FX,LTE,302720-23045-00017399829,93.0,NS,44.6404,-63.5684,O,50.0,R,2024-04-01,A1110,1982.5,1902.5,AS161636,287AB,5.0,5M00V7WEW,47.2,TQBM-T126027DER8F,TONGYU,43.8,D,70.0,-8.0,16.9,0.7,8.135428428649902,8.135428428649902,51.9354284286499
2026-05-15,010284875-001,Rogers 2026-05,PCS,7093900102,Rogers Communications Canada Inc.,HOLLIS ST.,FX,LTE,302720-23045-00017399830,101.0,NS,44.6404,-63.5684,O,50.0,R,2024-04-01,A1110,1982.5,1902.5,AS161636,287AB,5.0,5M00V7WEW,47.2,TQBM-T126027DER8F,TONGYU,49.3,D,200.0,-8.0,16.9,0.7,8.135428428649902,8.135428428649902,57.4354284286499
2026-05-15,010284875-001,Rogers 2026-05,PCS,7093900102,Rogers Communications Canada Inc.,HOLLIS ST.,FX,LTE,302720-23045-00017399831,109.0,NS,44.6404,-63.5684,O,50.0,R,2024-04-01,A1110,1982.5,1902.5,AS161636,287AB,5.0,5M00V7WEW,47.2,TQBM-T126027DER8F,TONGYU,49.3,D,300.0,-8.0,16.9,0.7,8.135428428649902,8.135428428649902,57.4354284286499
2026-05-15,010284875-001,Rogers 2026-05,PCS,7093900102,Rogers Communications Canada Inc.,NOVA CENTRE,FX,LTE,302720-23045-00017205013,420.0,NS,44.64639,-63.5753,I,130.0,O,2025-06-25,A1500,1982.5,1902.5,AS1612992,287AB,5.0,5M00V7WEW,44.2,DAS_INDOOR-ANT,UNKNOWN,0.0,N,0.0,0.0,3.2,0.0,32.075252532958984,32.075252532958984,32.075252532958984
2026-05-15,010284875-001,Rogers 2026-05,PCS,7093900102,Rogers Communications Canada Inc.,NOVA CENTRE,FX,LTE,302720-23045-00017205014,396.0,NS,44.64639,-63.5753,I,130.0,O,2025-06-25,A1500,1982.5,1902.5,AS1612992,287AB,5.0,5M00V7WEW,44.2,DAS_INDOOR-ANT,UNKNOWN,0.0,N,0.0,0.0,3.2,0.0,32.075252532958984,32.075252532958984,32.075252532958984
2026-05-15,010284875-001,Rogers 2026-05,PCS,7093900102,Rogers Communications Canada Inc.,NOVA CENTRE,FX,LTE,302720-23045-00017205015,404.0,NS,44.64639,-63.5753,I,130.0,O,2025-06-25,A1500,1982.5,1902.5,AS1612992,287AB,5.0,5M00V7WEW,44.2,DAS_INDOOR-ANT,UNKNOWN,0.0,N,0.0,0.0,3.2,0.0,32.075252532958984,32.075252532958984,32.075252532958984
2026-05-15,010284875-001,Rogers 2026-05,PCS,7093900102,Rogers Communications Canada Inc.,NOVA CENTRE,FX,LTE,302720-23045-00017205016,412.0,NS,44.64639,-63.5753,I,130.0,O,2025-06-25,A1500,1982.5,1902.5,AS1612992,287AB,5.0,5M00V7WEW,44.2,DAS_INDOOR-ANT,UNKNOWN,0.0,N,0.0,0.0,3.2,0.0,32.075252532958984,32.075252532958984,32.075252532958984
2026-05-15,010284875-001,Rogers 2026-05,PCS,7093900102,Rogers Communications Canada Inc.,NOVA CENTRE,FX,LTE,302720-23045-00017205273,428.0,NS,44.64639,-63.5753,I,130.0,O,2025-06-25,A1500,1982.5,1902.5,AS1612992,287AB,5.0,5M00V7WEW,44.2,DAS_INDOOR-ANT,UNKNOWN,0.0,N,0.0,0.0,3.2,0.0,32.075252532958984,32.075252532958984,32.075252532958984
2026-05-15,010284875-001,Rogers 2026-05,PCS,7093900102,Rogers Communications Canada Inc.,NOVA CENTRE,FX,LTE,302720-23045-00017205274,436.0,NS,44.64639,-63.5753,I,130.0,O,2025-06-25,A1500,1982.5,1902.5,AS1612992,287AB,5.0,5M00V7WEW,44.2,DAS_INDOOR-ANT,UNKNOWN,0.0,N,0.0,0.0,3.2,0.0,32.075252532958984,32.075252532958984,32.075252532958984
2026-05-15,010284875-001,Rogers 2026-05,PCS,7093900102,Rogers Communications Canada Inc.,NOVA CENTRE,FX,LTE,302720-23045-00017205275,444.0,NS,44.64639,-63.5753,I,130.0,O,2025-06-25,A1500,1982.5,1902.5,AS1612992,287AB,5.0,5M00V7WEW,44.2,DAS_INDOOR-ANT,UNKNOWN,0.0,N,0.0,0.0,3.2,0.0,32.075252532958984,32.075252532958984,32.075252532958984
2026-05-15,010284875-001,Rogers 2026-05,PCS,7093900102,Rogers Communications Canada Inc.,NOVA CENTRE,FX,LTE,302720-23045-00017205276,452.0,NS,44.64639,-63.5753,I,130.0,O,2025-06-25,A1500,1982.5,1902.5,AS1612992,287AB,5.0,5M00V7WEW,44.2,DAS_INDOOR-ANT,UNKNOWN,0.0,N,0.0,0.0,3.2,0.0,32.075252532958984,32.075252532958984,32.075252532958984
2026-05-15,010284875-001,Rogers 2026-05,PCS,7093900102,Rogers Communications Canada Inc.,NOVALEA DR,FX,LTE,302720-23045-00017400085,240.0,NS,44.67128,-63.6127,O,31.0,R,2024-05-14,A1030,1982.5,1902.5,AS161636,287AB,5.0,5M00V7WEW,47.2,HUA_ASI4516R0V06,HUAWEI,26.3,D,75.0,-6.0,16.8,0.7,55.98295593261719,55.98295593261719,82.28295593261718
2026-05-15,010284875-001,Rogers 2026-05,PCS,7093900102,Rogers Communications Canada Inc.,NOVALEA DR,FX,LTE,302720-23045-00017400086,248.0,NS,44.67128,-63.6127,O,31.0,R,2024-05-14,A1030,1982.5,1902.5,AS161636,287AB,5.0,5M00V7WEW,47.2,HUA_ASI4516R0V06,HUAWEI,26.3,D,180.0,-4.0,16.8,0.7,55.98295593261719,55.98295593261719,82.28295593261718
2026-05-15,010284875-001,Rogers 2026-05,PCS,7093900102,Rogers Communications Canada Inc.,NOVALEA DR,FX,LTE,302720-23045-00017400087,256.0,NS,44.67128,-63.6127,O,31.0,R,2024-05-14,A1030,1982.5,1902.5,AS161636,287AB,5.0,5M00V7WEW,47.2,HUA_ASI4516R0V06,HUAWEI,26.0,D,305.0,-4.0,16.8,0.7,55.98295593261719,55.98295593261719,81.98295593261719
2026-05-15,010284875-001,Rogers 2026-05,PCS,7093900102,Rogers Communications Canada Inc.,OGILVIE ST.,FX,LTE,302720-23045-00017400853,252.0,NS,44.6289,-63.5714,O,36.0,R,2024-05-14,A1031,1982.5,1902.5,AS1614141,287AB,5.0,5M00V7WEW,47.2,HUA_ASI4516R0V06,HUAWEI,35.5,D,35.0,-8.0,16.8,0.7,17.683860778808594,17.683860778808594,53.183860778808594
2026-05-15,010284875-001,Rogers 2026-05,PCS,7093900102,Rogers Communications Canada Inc.,OGILVIE ST.,FX,LTE,302720-23045-00017400854,260.0,NS,44.6289,-63.5714,O,36.0,R,2024-05-14,A1031,1982.5,1902.5,AS1614141,287AB,5.0,5M00V7WEW,47.2,HUA_ASI4516R0V06,HUAWEI,35.5,D,155.0,-8.0,16.8,0.7,17.683860778808594,17.683860778808594,53.183860778808594
2026-05-15,010284875-001,Rogers 2026-05,PCS,7093900102,Rogers Communications Canada Inc.,OGILVIE ST.,FX,LTE,302720-23045-00017400855,268.0,NS,44.6289,-63.5714,O,36.0,R,2024-05-14,A1031,1982.5,1902.5,AS1614141,287AB,5.0,5M00V7WEW,47.2,HUA_ASI4516R0V06,HUAWEI,35.5,D,280.0,-8.0,16.8,0.7,17.683860778808594,17.683860778808594,53.183860778808594
2026-05-15,010284875-001,Rogers 2026-05,PCS,7093900102,Rogers Communications Canada Inc.,PARK VICTORIA,FX,LTE,302720-23045-00017393941,12.0,NS,44.64064,-63.5783,O,67.0,R,2024-04-01,A0482,1982.5,1902.5,AS161636,287AB,5.0,5M00V7WEW,47.2,HUA_ASI4516R0V06,HUAWEI,63.1,D,110.0,-5.0,16.8,0.7,30.957731246948242,30.957731246948242,94.05773124694824
2026-05-15,010284875-001,Rogers 2026-05,PCS,7093900102,Rogers Communications Canada Inc.,PARK VICTORIA,FX,LTE,302720-23045-00017393942,20.0,NS,44.64064,-63.5783,O,67.0,R,2024-04-01,A0482,1982.5,1902.5,AS161636,287AB,5.0,5M00V7WEW,47.2,HUA_ASI4516R0V06,HUAWEI,66.1,D,230.0,-5.0,16.8,0.7,30.957731246948242,30.957731246948242,97.05773124694824
2026-05-15,010284875-001,Rogers 2026-05,PCS,7093900102,Rogers Communications Canada Inc.,PARK VICTORIA,FX,LTE,302720-23045-00017393943,28.0,NS,44.64064,-63.5783,O,67.0,R,2024-04-01,A0482,1982.5,1902.5,AS161636,287AB,5.0,5M00V7WEW,47.2,HUA_ASI4516R0V06,HUAWEI,66.1,D,335.0,-5.0,16.8,0.7,30.957731246948242,30.957731246948242,97.05773124694824
2026-05-15,010284875-001,Rogers 2026-05,PCS,7093900102,Rogers Communications Canada Inc.,RICHMOND @ DEVONSHIRE,FX,LTE,302720-23045-00017399573,117.0,NS,44.66734,-63.5995,O,32.0,R,2024-04-01,A1224,1982.5,1902.5,AS161636,287AB,5.0,5M00V7WEW,47.2,TQBM-T126027INTDER4FT2V03,TONGYU,26.8,D,70.0,-8.0,16.5,0.7,32.02799987792969,32.02799987792969,58.827999877929685
2026-05-15,010284875-001,Rogers 2026-05,PCS,7093900102,Rogers Communications Canada Inc.,RICHMOND @ DEVONSHIRE,FX,LTE,302720-23045-00017399574,125.0,NS,44.66734,-63.5995,O,32.0,R,2024-04-01,A1224,1982.5,1902.5,AS161636,287AB,5.0,5M00V7WEW,47.2,TQBM-T126027INTDER4FT2V03,TONGYU,26.8,D,190.0,-6.0,16.5,0.7,32.02799987792969,32.02799987792969,58.827999877929685
2026-05-15,010284875-001,Rogers 2026-05,PCS,7093900102,Rogers Communications Canada Inc.,RICHMOND @ DEVONSHIRE,FX,LTE,302720-23045-00017399575,133.0,NS,44.66734,-63.5995,O,32.0,R,2024-04-01,A1224,1982.5,1902.5,AS161636,287AB,5.0,5M00V7WEW,47.2,TQBM-T126027INTDER4FT2V03,TONGYU,26.8,D,310.0,-6.0,16.5,0.7,32.02799987792969,32.02799987792969,58.827999877929685
2026-05-15,010284875-001,Rogers 2026-05,PCS,7093900102,Rogers Communications Canada Inc.,SEAFORTH ST.,FX,LTE,302720-23045-00017397781,45.0,NS,44.64917,-63.605,O,25.0,R,2024-04-01,A1109,1982.5,1902.5,AS161636,287AB,5.0,5M00V7WEW,47.2,HUA_ASI4516R0V06,HUAWEI,24.9,D,0.0,-7.0,17.1,0.7,55.04206085205078,55.04206085205078,79.94206085205079
2026-05-15,010284875-001,Rogers 2026-05,PCS,7093900102,Rogers Communications Canada Inc.,SEAFORTH ST.,FX,LTE,302720-23045-00017397782,53.0,NS,44.64917,-63.605,O,25.0,R,2024-05-14,A1109,1982.5,1902.5,AS161636,287AB,5.0,5M00V7WEW,47.2,HUA_ASI4516R0V06,HUAWEI,24.9,D,120.0,-3.0,16.9,0.7,55.04206085205078,55.04206085205078,79.94206085205079
2026-05-15,010284875-001,Rogers 2026-05,PCS,7093900102,Rogers Communications Canada Inc.,SEAFORTH ST.,FX,LTE,302720-23045-00017397783,61.0,NS,44.64917,-63.605,O,25.0,R,2024-05-14,A1109,1982.5,1902.5,AS161636,287AB,5.0,5M00V7WEW,47.2,HUA_ASI4516R0V06,HUAWEI,24.9,D,240.0,-6.0,16.8,0.7,55.04206085205078,55.04206085205078,79.94206085205079
2026-05-15,010284875-001,Rogers 2026-05,PCS,7093900102,Rogers Communications Canada Inc.,SOUTH PARK @ INGLIS,FX,LTE,302720-23045-00017397525,348.0,NS,44.63642,-63.5717,O,38.0,R,2024-04-01,A1206,1982.5,1902.5,AS1614141,287AB,5.0,5M00V7WEW,47.2,HUA_ASI4517R6V06,HUAWEI,29.9,D,95.0,-7.0,15.7,0.7,11.571009635925293,11.571009635925293,41.47100963592529
2026-05-15,010284875-001,Rogers 2026-05,PCS,7093900102,Rogers Communications Canada Inc.,SOUTH PARK @ INGLIS,FX,LTE,302720-23045-00017397526,356.0,NS,44.63642,-63.5717,O,38.0,R,2024-04-01,A1206,1982.5,1902.5,AS1614141,287AB,5.0,5M00V7WEW,47.2,HUA_ASI4517R6V06,HUAWEI,29.9,D,220.0,-7.0,15.7,0.7,11.571009635925293,11.571009635925293,41.47100963592529
2026-05-15,010284875-001,Rogers 2026-05,PCS,7093900102,Rogers Communications Canada Inc.,SOUTH PARK @ INGLIS,FX,LTE,302720-23045-00017397527,364.0,NS,44.63642,-63.5717,O,38.0,R,2024-04-01,A1206,1982.5,1902.5,AS1614141,287AB,5.0,5M00V7WEW,47.2,HUA_ASI4517R6V06,HUAWEI,29.9,D,325.0,-7.0,15.7,0.7,11.571009635925293,11.571009635925293,41.47100963592529
2026-05-15,010284875-001,Rogers 2026-05,PCS,7093900102,Rogers Communications Canada Inc.,WOODSIDE,FX,LTE,302720-23045-00017401109,60.0,NS,44.64754,-63.5755,O,27.0,R,2024-04-01,A0182,1982.5,1902.5,AS1614141,287AB,5.0,5M00V7WEW,47.2,TQBM-T126027INTDER6FT2V03,TONGYU,23.0,D,100.0,-6.0,16.5,0.7,26.49580192565918,26.49580192565918,49.49580192565918
2026-05-15,010284875-001,Rogers 2026-05,PCS,7093900102,Rogers Communications Canada Inc.,WOODSIDE,FX,LTE,302720-23045-00017401110,68.0,NS,44.64754,-63.5755,O,27.0,R,2024-04-01,A0182,1982.5,1902.5,AS1614141,287AB,5.0,5M00V7WEW,47.2,TQBM-T126027INTDER6FT2V03,TONGYU,22.4,D,230.0,-3.0,16.5,0.7,26.49580192565918,26.49580192565918,48.89580192565918
2026-05-15,010284875-001,Rogers 2026-05,PCS,7093900102,Rogers Communications Canada Inc.,WOODSIDE,FX,LTE,302720-23045-00017401111,76.0,NS,44.64754,-63.5755,O,27.0,R,2024-04-01,A0182,1982.5,1902.5,AS1614141,287AB,5.0,5M00V7WEW,47.2,TQBM-T126027INTDER6FT2V03,TONGYU,22.4,D,350.0,-4.0,16.5,0.7,26.49580192565918,26.49580192565918,48.89580192565918
2026-05-15,010286409-002,Rogers 2026-05,BRS,7093900132,Rogers Communications Canada Inc.,2406 GOTTINGEN ST,FX,LTE,302720-23045-00017395271,333.0,NS,44.65528,-63.5883,O,31.0,R,2024-04-01,A1056,2635.0,2515.0,AS1614951,287AB,10.0,10M0V7WEW,49.0,TQBM-T2008M6R032V03,TONGYU,30.0,D,60.0,-9.0,17.5,0.9,42.77000045776367,42.77000045776367,72.77000045776367
2026-05-15,010286409-002,Rogers 2026-05,BRS,7093900132,Rogers Communications Canada Inc.,2406 GOTTINGEN ST,FX,LTE,302720-23045-00017395272,341.0,NS,44.65528,-63.5883,O,31.0,R,2024-04-01,A1056,2635.0,2515.0,AS1614951,287AB,10.0,10M0V7WEW,49.0,TQBM-T2008M6R032V03,TONGYU,30.0,D,180.0,-8.0,17.5,0.9,42.77000045776367,42.77000045776367,72.77000045776367
2026-05-15,010286409-002,Rogers 2026-05,BRS,7093900132,Rogers Communications Canada Inc.,2406 GOTTINGEN ST,FX,LTE,302720-23045-00017395273,349.0,NS,44.65528,-63.5883,O,31.0,R,2024-04-01,A1056,2635.0,2515.0,AS1614951,287AB,10.0,10M0V7WEW,49.0,TQBM-T2008M6R032V03,TONGYU,27.5,D,300.0,-8.0,17.5,0.9,42.77000045776367,42.77000045776367,70.27000045776367
2026-05-15,010286409-002,Rogers 2026-05,BRS,7093900132,Rogers Communications Canada Inc.,DALHOUSIE UNIVERSITY,FX,LTE,302720-23045-00017395783,84.0,NS,44.63623,-63.5941,O,43.0,R,2024-04-01,A0183,2635.0,2515.0,BS1612542,287AB,10.0,10M0V7WEW,44.8,TQBM-T2008M6R032V03,TONGYU,36.5,D,60.0,-5.0,17.5,1.2,50.14427947998047,50.14427947998047,86.64427947998047
2026-05-15,010286409-002,Rogers 2026-05,BRS,7093900132,Rogers Communications Canada Inc.,DALHOUSIE UNIVERSITY,FX,LTE,302720-23045-00017395784,92.0,NS,44.63623,-63.5941,O,43.0,R,2024-04-01,A0183,2635.0,2515.0,BS1612542,287AB,10.0,10M0V7WEW,44.8,TQBM-T2008M6R032V03,TONGYU,31.5,D,180.0,-5.0,17.5,0.5,50.14427947998047,50.14427947998047,81.64427947998047
2026-05-15,010286409-002,Rogers 2026-05,BRS,7093900132,Rogers Communications Canada Inc.,DALHOUSIE UNIVERSITY,FX,LTE,302720-23045-00017395785,100.0,NS,44.63623,-63.5941,O,43.0,R,2024-04-01,A0183,2635.0,2515.0,BS1612542,287AB,10.0,10M0V7WEW,44.8,TQBM-T2008M6R032V03,TONGYU,36.5,D,300.0,-5.0,17.5,1.2,50.14427947998047,50.14427947998047,86.64427947998047
2026-05-15,010286409-002,Rogers 2026-05,BRS,7093900132,Rogers Communications Canada Inc.,HALIFAX DOWNTOWN,FX,LTE,302720-23045-00017394759,189.0,NS,44.65835,-63.6032,O,47.0,R,2024-04-01,A0006,2635.0,2515.0,BS1612542,287AB,10.0,10M0V7WEW,44.8,ERC_KRE-80010865,ERICSSON,45.0,D,60.0,-5.0,18.4,0.7,54.591896057128906,54.591896057128906,99.5918960571289
2026-05-15,010286409-002,Rogers 2026-05,BRS,7093900132,Rogers Communications Canada Inc.,HALIFAX DOWNTOWN,FX,LTE,302720-23045-00017394760,197.0,NS,44.65835,-63.6032,O,47.0,R,2024-11-22,A0006,2635.0,2515.0,BS1612542,287AB,10.0,10M0V7WEW,44.8,ERC_KRE-80010865,ERICSSON,45.0,D,160.0,-5.0,18.4,0.7,54.591896057128906,54.591896057128906,99.5918960571289
2026-05-15,010286409-002,Rogers 2026-05,BRS,7093900132,Rogers Communications Canada Inc.,HALIFAX DOWNTOWN,FX,LTE,302720-23045-00017394761,205.0,NS,44.65835,-63.6032,O,47.0,R,2024-04-01,A0006,2635.0,2515.0,BS1612542,287AB,10.0,10M0V7WEW,44.8,ERC_KRE-80010865,ERICSSON,45.0,D,300.0,-5.0,18.4,0.7,54.591896057128906,54.591896057128906,99.5918960571289
2026-05-15,010286409-002,Rogers 2026-05,BRS,7093900132,Rogers Communications Canada Inc.,HALIFAX SHOPPING CENTRE / BAYERS RD.,FX,LTE,302720-23045-00017398343,285.0,NS,44.65384,-63.6227,O,32.0,R,2024-04-01,A0481,2635.0,2515.0,BS1612542,287AB,10.0,10M0V7WEW,44.8,ERC_KRE-80010865,ERICSSON,30.0,D,20.0,-9.0,18.4,0.9,21.62029457092285,21.62029457092285,51.62029457092285
2026-05-15,010286409-002,Rogers 2026-05,BRS,7093900132,Rogers Communications Canada Inc.,HALIFAX SHOPPING CENTRE / BAYERS RD.,FX,LTE,302720-23045-00017398344,293.0,NS,44.65384,-63.6227,O,32.0,R,2024-05-14,A0481,2635.0,2515.0,BS1612542,287AB,10.0,10M0V7WEW,44.8,ERC_KRE-80010865,ERICSSON,30.0,D,140.0,-7.0,18.0,0.9,21.62029457092285,21.62029457092285,51.62029457092285
2026-05-15,010286409-002,Rogers 2026-05,BRS,7093900132,Rogers Communications Canada Inc.,HALIFAX SHOPPING CENTRE / BAYERS RD.,FX,LTE,302720-23045-00017398345,301.0,NS,44.65384,-63.6227,O,32.0,R,2024-04-01,A0481,2635.0,2515.0,BS1612542,287AB,10.0,10M0V7WEW,44.8,ERC_KRE-80010865,ERICSSON,30.0,D,260.0,-7.0,18.0,0.9,21.62029457092285,21.62029457092285,51.62029457092285
2026-05-15,010286409-002,Rogers 2026-05,BRS,7093900132,Rogers Communications Canada Inc.,HALIFAX-QUINPOOL RD.,FX,LTE,302720-23045-00017396295,141.0,NS,44.6471,-63.594,O,35.0,R,2024-07-18,A0387,2635.0,2515.0,AS1614951,287AB,10.0,10M0V7WEW,49.0,TQBM-T2008M6R032V03,TONGYU,34.5,D,60.0,-8.0,17.5,0.6,50.700714111328125,50.700714111328125,85.20071411132812
2026-05-15,010286409-002,Rogers 2026-05,BRS,7093900132,Rogers Communications Canada Inc.,HALIFAX-QUINPOOL RD.,FX,LTE,302720-23045-00017396296,149.0,NS,44.6471,-63.594,O,35.0,R,2024-07-18,A0387,2635.0,2515.0,AS1614951,287AB,10.0,10M0V7WEW,49.0,TQBM-T2008M6R032V03,TONGYU,34.5,D,180.0,-6.0,17.5,0.6,50.700714111328125,50.700714111328125,85.20071411132812
2026-05-15,010286409-002,Rogers 2026-05,BRS,7093900132,Rogers Communications Canada Inc.,HALIFAX-QUINPOOL RD.,FX,LTE,302720-23045-00017396297,157.0,NS,44.6471,-63.594,O,35.0,R,2024-07-18,A0387,2635.0,2515.0,AS1614951,287AB,10.0,10M0V7WEW,49.0,TQBM-T2008M6R032V03,TONGYU,34.5,D,300.0,-8.0,17.5,0.6,50.700714111328125,50.700714111328125,85.20071411132812
2026-05-15,010286409-002,Rogers 2026-05,BRS,7093900132,Rogers Communications Canada Inc.,NORTH END HYDROSTONE,FX,LTE,302720-23045-00012841287,336.0,NS,44.66536,-63.6068,O,21.0,R,2026-01-22,A1771,2635.0,2515.0,AS1614951,287AB,10.0,10M0V7WEW,49.0,ADW_FFV4S4-65B-R7-V2,COMMSCOPE,15.0,D,40.0,-3.0,15.7,0.9,61.709999084472656,61.709999084472656,76.70999908447266
2026-05-15,010286409-002,Rogers 2026-05,BRS,7093900132,Rogers Communications Canada Inc.,NORTH END HYDROSTONE,FX,LTE,302720-23045-00012841288,344.0,NS,44.66536,-63.6068,O,21.0,R,2026-01-22,A1771,2635.0,2515.0,AS1614951,287AB,10.0,10M0V7WEW,49.0,ADW_FFV4S4-65B-R7-V2,COMMSCOPE,15.0,D,130.0,-3.0,15.7,0.9,61.709999084472656,61.709999084472656,76.70999908447266
2026-05-15,010286409-002,Rogers 2026-05,BRS,7093900132,Rogers Communications Canada Inc.,NORTH END HYDROSTONE,FX,LTE,302720-23045-00012841289,352.0,NS,44.66536,-63.6068,O,21.0,R,2026-01-22,A1771,2635.0,2515.0,AS1614951,287AB,10.0,10M0V7WEW,49.0,ADW_FFV4S4-65B-R7-V2,COMMSCOPE,15.0,D,225.0,-3.0,15.7,0.9,61.709999084472656,61.709999084472656,76.70999908447266
